0,1,prob
0.475,0.775,0.09000000000000002
0.525,0.225,0.07999999999999999
0.225,0.525,0.07999999999999999
0.475,0.525,0.12000000000000001
0.475,0.075,0.029999999999999995
0.225,0.775,0.06
0.775,0.475,0.06
0.475,0.225,0.04000000000000001
0.525,0.775,0.05
0.525,0.075,0.029999999999999995
0.075,0.775,0.05
0.775,0.075,0.07
0.225,0.475,0.07999999999999999
0.775,0.525,0.020000000000000004
0.075,0.525,0.029999999999999995
0.075,0.475,0.029999999999999995
0.775,0.225,0.029999999999999995
0.525,0.475,0.05
