0,1,prob
0.575,0.825,0.10000000000000002
0.025,0.825,0.05
0.575,0.025,0.06
0.825,0.175,0.07999999999999999
0.375,0.825,0.11000000000000001
0.175,0.375,0.09000000000000002
0.825,0.375,0.020000000000000004
0.575,0.375,0.07999999999999999
0.175,0.575,0.06
0.175,0.825,0.07999999999999999
0.825,0.575,0.07
0.575,0.175,0.04000000000000001
0.375,0.575,0.05
0.375,0.175,0.04000000000000001
0.025,0.375,0.010000000000000005
0.825,0.025,0.04000000000000001
0.375,0.025,0.010000000000000005
0.025,0.575,0.010000000000000005
