0,1,prob
0.475,0.425,0.04000000000000001
0.525,0.475,0.07
0.425,0.675,0.06
0.425,0.475,0.06
0.525,0.425,0.11000000000000001
0.525,0.125,0.06
0.125,0.675,0.020000000000000004
0.675,0.525,0.12000000000000001
0.475,0.675,0.07999999999999999
0.675,0.475,0.05
0.475,0.525,0.06
0.125,0.525,0.029999999999999995
0.475,0.125,0.029999999999999995
0.675,0.125,0.010000000000000005
0.525,0.675,0.10000000000000002
0.125,0.475,0.029999999999999995
0.425,0.525,0.020000000000000004
0.675,0.425,0.04000000000000001
0.125,0.425,0.010000000000000005
