0,1,prob
0.525,0.875,0.09000000000000002
0.825,0.525,0.04000000000000001
0.825,0.875,0.09000000000000002
0.375,0.575,0.05
0.375,0.875,0.04000000000000001
0.875,0.375,0.05
0.575,0.525,0.020000000000000004
0.375,0.525,0.04000000000000001
0.875,0.525,0.04000000000000001
0.575,0.875,0.10000000000000002
0.525,0.825,0.04000000000000001
0.575,0.825,0.07
0.525,0.575,0.06
0.875,0.825,0.10000000000000002
0.875,0.575,0.09000000000000002
0.825,0.575,0.029999999999999995
0.825,0.375,0.020000000000000004
0.525,0.375,0.010000000000000005
0.575,0.375,0.020000000000000004
