0,1,prob
0.625,0.825,0.10000000000000002
0.775,0.025,0.010000000000000005
0.825,0.775,0.35
0.775,0.825,0.24
0.625,0.775,0.07
0.825,0.025,0.020000000000000004
0.125,0.775,0.05
0.825,0.625,0.020000000000000004
0.025,0.625,0.010000000000000005
0.125,0.825,0.029999999999999995
0.775,0.125,0.010000000000000005
0.625,0.125,0.010000000000000005
0.825,0.125,0.020000000000000004
0.125,0.625,0.020000000000000004
0.775,0.625,0.010000000000000005
0.025,0.775,0.020000000000000004
0.625,0.025,0.010000000000000005
