0,1,prob
0.625,0.825,0.09000000000000002
0.725,0.825,0.15999999999999998
0.825,0.725,0.21000000000000002
0.825,0.625,0.15999999999999998
0.525,0.625,0.029999999999999995
0.275,0.525,0.05
0.525,0.825,0.020000000000000004
0.625,0.725,0.04000000000000001
0.525,0.725,0.04000000000000001
0.725,0.275,0.04000000000000001
0.525,0.275,0.020000000000000004
0.625,0.525,0.010000000000000005
0.825,0.275,0.029999999999999995
0.825,0.525,0.04000000000000001
0.275,0.725,0.020000000000000004
0.275,0.825,0.04000000000000001
