0,1,prob
0.725,0.375,0.010000000000000005
0.375,0.875,0.07
0.275,0.375,0.12000000000000001
0.025,0.875,0.029999999999999995
0.875,0.375,0.05
0.875,0.025,0.07
0.275,0.725,0.11000000000000001
0.725,0.875,0.10000000000000002
0.875,0.275,0.04000000000000001
0.875,0.725,0.14
0.375,0.725,0.07
0.375,0.025,0.020000000000000004
0.275,0.875,0.029999999999999995
0.725,0.275,0.04000000000000001
0.375,0.275,0.06
0.725,0.025,0.010000000000000005
0.025,0.375,0.010000000000000005
0.025,0.275,0.010000000000000005
0.025,0.725,0.010000000000000005
