0,1,prob
0.875,0.525,0.12000000000000001
0.625,0.325,0.05
0.125,0.875,0.029999999999999995
0.625,0.125,0.04000000000000001
0.525,0.325,0.020000000000000004
0.325,0.875,0.09000000000000002
0.325,0.525,0.029999999999999995
0.625,0.525,0.07
0.325,0.625,0.020000000000000004
0.875,0.625,0.15
0.125,0.525,0.020000000000000004
0.525,0.125,0.010000000000000005
0.525,0.625,0.07
0.525,0.875,0.07
0.875,0.325,0.04000000000000001
0.625,0.875,0.11000000000000001
0.875,0.125,0.04000000000000001
0.125,0.625,0.010000000000000005
0.125,0.325,0.010000000000000005
