0,1,prob
0.575,0.675,0.11000000000000001
0.675,0.125,0.020000000000000004
0.575,0.125,0.020000000000000004
0.675,0.575,0.11000000000000001
0.675,0.825,0.15999999999999998
0.575,0.825,0.12000000000000001
0.825,0.675,0.15999999999999998
0.075,0.575,0.020000000000000004
0.825,0.125,0.010000000000000005
0.825,0.575,0.11000000000000001
0.675,0.075,0.020000000000000004
0.575,0.075,0.029999999999999995
0.075,0.675,0.010000000000000005
0.825,0.075,0.029999999999999995
0.125,0.825,0.029999999999999995
0.075,0.825,0.010000000000000005
0.125,0.675,0.020000000000000004
0.125,0.575,0.010000000000000005
