0,1,prob
0.825,0.575,0.17
0.425,0.475,0.029999999999999995
0.625,0.825,0.11000000000000001
0.625,0.575,0.06
0.825,0.425,0.09000000000000002
0.575,0.825,0.06
0.825,0.625,0.21000000000000002
0.425,0.825,0.04000000000000001
0.475,0.825,0.029999999999999995
0.625,0.475,0.04000000000000001
0.575,0.475,0.029999999999999995
0.825,0.475,0.029999999999999995
0.575,0.625,0.04000000000000001
0.425,0.575,0.020000000000000004
0.425,0.625,0.010000000000000005
0.575,0.425,0.010000000000000005
0.475,0.575,0.010000000000000005
0.475,0.625,0.010000000000000005
