0,1,prob
0.575,0.125,0.12000000000000001
0.425,0.525,0.04000000000000001
0.575,0.625,0.029999999999999995
0.425,0.575,0.13
0.625,0.575,0.029999999999999995
0.575,0.525,0.07
0.125,0.425,0.029999999999999995
0.525,0.425,0.07
0.575,0.425,0.029999999999999995
0.425,0.625,0.07
0.525,0.625,0.05
0.625,0.125,0.06
0.525,0.575,0.06
0.125,0.575,0.06
0.525,0.125,0.04000000000000001
0.625,0.525,0.029999999999999995
0.125,0.625,0.020000000000000004
0.425,0.125,0.029999999999999995
0.125,0.525,0.020000000000000004
0.625,0.425,0.010000000000000005
