0,1,prob
0.925,0.825,0.36
0.825,0.675,0.029999999999999995
0.475,0.825,0.04000000000000001
0.925,0.675,0.15999999999999998
0.825,0.925,0.17
0.675,0.925,0.04000000000000001
0.675,0.825,0.05
0.675,0.225,0.010000000000000005
0.225,0.925,0.010000000000000005
0.225,0.475,0.010000000000000005
0.925,0.475,0.020000000000000004
0.225,0.675,0.010000000000000005
0.475,0.925,0.04000000000000001
0.925,0.225,0.010000000000000005
0.225,0.825,0.020000000000000004
0.825,0.475,0.010000000000000005
0.825,0.225,0.010000000000000005
