0,1,prob
0.975,0.575,0.11000000000000001
0.975,0.725,0.13
0.725,0.825,0.05
0.125,0.975,0.020000000000000004
0.975,0.125,0.020000000000000004
0.125,0.825,0.029999999999999995
0.825,0.975,0.12000000000000001
0.575,0.975,0.07999999999999999
0.825,0.575,0.05
0.975,0.825,0.04000000000000001
0.825,0.125,0.029999999999999995
0.725,0.575,0.04000000000000001
0.725,0.125,0.029999999999999995
0.725,0.975,0.04000000000000001
0.825,0.725,0.09000000000000002
0.125,0.725,0.010000000000000005
0.575,0.825,0.07
0.575,0.725,0.010000000000000005
0.125,0.575,0.029999999999999995
