0,1,prob
0.375,0.625,0.06
0.375,0.875,0.05
0.325,0.875,0.04000000000000001
0.275,0.875,0.07999999999999999
0.875,0.275,0.04000000000000001
0.325,0.625,0.11000000000000001
0.875,0.625,0.11000000000000001
0.325,0.375,0.06
0.875,0.375,0.04000000000000001
0.275,0.375,0.06
0.875,0.325,0.04000000000000001
0.275,0.625,0.04000000000000001
0.625,0.375,0.04000000000000001
0.625,0.875,0.10000000000000002
0.375,0.275,0.029999999999999995
0.625,0.275,0.020000000000000004
0.375,0.325,0.029999999999999995
0.625,0.325,0.010000000000000005
0.325,0.275,0.029999999999999995
0.275,0.325,0.010000000000000005
