0,1,prob
0.725,0.425,0.09000000000000002
0.775,0.425,0.10000000000000002
0.775,0.125,0.04000000000000001
0.775,0.325,0.07
0.775,0.725,0.2
0.725,0.775,0.12000000000000001
0.125,0.775,0.020000000000000004
0.725,0.325,0.07
0.425,0.775,0.029999999999999995
0.425,0.725,0.10000000000000002
0.725,0.125,0.06
0.325,0.425,0.010000000000000005
0.325,0.725,0.020000000000000004
0.325,0.775,0.020000000000000004
0.125,0.725,0.029999999999999995
0.425,0.125,0.010000000000000005
0.125,0.325,0.010000000000000005
