0,1,prob
0.925,0.575,0.10000000000000002
0.525,0.575,0.04000000000000001
0.575,0.275,0.05
0.525,0.925,0.06
0.375,0.575,0.05
0.575,0.925,0.11000000000000001
0.275,0.925,0.06
0.375,0.925,0.09000000000000002
0.925,0.375,0.11000000000000001
0.275,0.525,0.05
0.525,0.275,0.029999999999999995
0.575,0.525,0.04000000000000001
0.275,0.575,0.029999999999999995
0.925,0.525,0.05
0.925,0.275,0.020000000000000004
0.575,0.375,0.020000000000000004
0.525,0.375,0.020000000000000004
0.375,0.275,0.029999999999999995
0.375,0.525,0.04000000000000001
